TreatedZip,EventTime,RelLogValue,ControlCount
36105,-8,0.017026145015823956,5
36105,-7,0.02236729206067878,5
36105,-6,0.020465402623218408,5
36105,-5,0.011890324738499913,5
36105,-4,0.004615360859126128,5
36105,-3,-0.0005340331665749431,5
36105,-2,0.0017391873365891542,5
36105,-1,0.0010183705352414308,5
36105,0,0.0,5
36105,1,-0.008244208204939341,5
36105,2,-0.018051782152022612,5
36105,3,-0.024399525743811525,5
36105,4,-0.02746552499845123,5
36105,5,-0.02692936479149104,5
36105,6,-0.02594054898634468,5
36105,7,-0.022977748921875474,5
36105,8,-0.015148971741400175,5
36105,9,-0.007560446590125025,5
36105,10,0.0016123360448482061,5
36105,11,0.008830848903648204,5
36105,12,0.015452343846927974,5
36105,13,0.019373560273713154,5
36105,14,0.01909340441049956,5
36105,15,0.014048875572940035,5
36105,16,0.0101886422025796,5
36105,17,0.0088424360832704,5
37066,-24,-0.17445905015494248,5
37066,-23,-0.15638614305312934,5
37066,-22,-0.1393918163031948,5
37066,-21,-0.11989434111213307,5
37066,-20,-0.09914677946436648,5
37066,-19,-0.07727701261863125,5
37066,-18,-0.05484378821017728,5
37066,-17,-0.03225407981617785,5
37066,-16,-0.008953496962836028,5
37066,-15,0.011301540526028475,5
37066,-14,0.02862234266635113,5
37066,-13,0.03704291505455011,5
37066,-12,0.03814014893442348,5
37066,-11,0.032379438871202385,5
37066,-10,0.025280554786753485,5
37066,-9,0.017860600741580867,5
37066,-8,0.010524236274939014,5
37066,-7,0.003040995839884886,5
37066,-6,-0.00297534909226016,5
37066,-5,-0.006649208278176033,5
37066,-4,-0.006777773282790634,5
37066,-3,-0.005208397103515239,5
37066,-2,-0.00204065279382597,5
37066,-1,-0.0007989490132494836,5
37066,0,0.0,5
37066,1,0.00010019952481101768,5
37066,2,0.00022520562762373686,5
37066,3,0.0007737549167586621,5
37066,4,0.0010186038422638432,5
37066,5,0.0020245469136607854,5
37066,6,0.004040171264544057,5
37066,7,0.00913531679878794,5
37066,8,0.014182971066418304,5
37066,9,0.018197963784459502,5
37066,10,0.018979714219474177,5
37066,11,0.01929274813169215,5
37066,12,0.01956610997476922,5
37066,13,0.020791081427727676,5
37066,14,0.022244667208696355,5
37066,15,0.02302731687901414,5
37066,16,0.0237987054072736,5
37066,17,0.025670976112091636,5
37066,18,0.02789769217640199,5
37066,19,0.028836091491051263,5
37066,20,0.028164909242242686,5
37066,21,0.02663139828408987,5
37066,22,0.024889655850111936,5
37066,23,0.023721771731036158,5
37066,24,0.023719088692898183,5
38109,-24,0.030501037644238595,5
38109,-23,0.04672494313848041,5
38109,-22,0.059796464176282885,5
38109,-21,0.07633590867384185,5
38109,-20,0.08857816510886138,5
38109,-19,0.09534844720895563,5
38109,-18,0.09566111476518842,5
38109,-17,0.09653453943818206,5
38109,-16,0.09710660074809851,5
38109,-15,0.09123038002117276,5
38109,-14,0.07588018939928531,5
38109,-13,0.06008101335826908,5
38109,-12,0.051986934120890636,5
38109,-11,0.051964803975730334,5
38109,-10,0.05528718374086701,5
38109,-9,0.05495912745995959,5
38109,-8,0.05155358231571263,5
38109,-7,0.041479220125059516,5
38109,-6,0.028028707892032757,5
38109,-5,0.011744628596075658,5
38109,-4,-0.00025941329082321827,5
38109,-3,-0.00732759374538503,5
38109,-2,-0.010268828694246678,5
38109,-1,-0.008364770538679168,5
38109,0,0.0,5
38109,1,0.01509444041632868,5
38109,2,0.030105305484228496,5
38109,3,0.039776482326767136,5
38109,4,0.04462533949283163,5
38109,5,0.04395213863097851,5
38109,6,0.044147691970484716,5
38109,7,0.046625706652441326,5
38109,8,0.054117438150756314,5
38109,9,0.06100988822347553,5
38109,10,0.06646453284751566,5
38109,11,0.06743471326451633,5
38109,12,0.06509147067440857,5
38109,13,0.056422330123111666,5
38109,14,0.04459860351030187,5
38109,15,0.033793990346638124,5
38109,16,0.02686620478215076,5
38109,17,0.02621185032096207,5
38109,18,0.027138131055893668,5
38109,19,0.02715008632361311,5
38109,20,0.024388296790492703,5
38109,21,0.022354500159175218,5
38109,22,0.022807334236150823,5
