,TreatedZip,EventTime,RelLogValue,DonorCount
775,38109,-22,0.059796464176282885,5
776,38109,-21,0.07633590867384185,5
777,38109,-20,0.08857816510886138,5
778,38109,-19,0.09534844720895563,5
779,38109,-18,0.09566111476518842,5
780,38109,-17,0.09653453943818206,5
781,38109,-16,0.09710660074809851,5
782,38109,-15,0.09123038002117276,5
783,38109,-14,0.07588018939928531,5
784,38109,-13,0.06008101335826908,5
785,38109,-12,0.051986934120890636,5
786,38109,-11,0.051964803975730334,5
787,38109,-10,0.05528718374086701,5
788,38109,-9,0.05495912745995959,5
789,38109,-8,0.05155358231571263,5
790,38109,-7,0.041479220125059516,5
791,38109,-6,0.028028707892032757,5
792,38109,-5,0.011744628596075658,5
793,38109,-4,-0.00025941329082321827,5
794,38109,-3,-0.00732759374538503,5
795,38109,-2,-0.010268828694246678,5
796,38109,-1,-0.008364770538679168,5
797,38109,0,0.0,5
798,38109,1,0.01509444041632868,5
799,38109,2,0.030105305484228496,5
800,38109,3,0.039776482326767136,5
801,38109,4,0.04462533949283163,5
802,38109,5,0.04395213863097851,5
803,38109,6,0.044147691970484716,5
804,38109,7,0.046625706652441326,5
805,38109,8,0.054117438150756314,5
806,38109,9,0.06100988822347553,5
807,38109,10,0.06646453284751566,5
808,38109,11,0.06743471326451633,5
809,38109,12,0.06509147067440857,5
810,38109,13,0.056422330123111666,5
811,38109,14,0.04459860351030187,5
812,38109,15,0.033793990346638124,5
813,38109,16,0.02686620478215076,5
814,38109,17,0.02621185032096207,5
815,38109,18,0.027138131055893668,5
816,38109,19,0.02715008632361311,5
817,38109,20,0.024388296790492703,5
818,38109,21,0.022354500159175218,5
819,38109,22,0.022807334236150823,5
820,38109,23,0.02416548699670713,5
821,38109,24,0.02281461620016394,5
822,39046,-24,-0.11559252476628501,5
823,39046,-23,-0.1134535909344816,5
824,39046,-22,-0.10506464079689196,5
825,39046,-21,-0.09397467766790299,5
826,39046,-20,-0.0802082873098037,5
827,39046,-19,-0.06856851034281455,5
828,39046,-18,-0.05551897761539273,5
829,39046,-17,-0.044460576623505686,5
830,39046,-16,-0.03497755939727476,5
831,39046,-15,-0.02612252815857481,5
832,39046,-14,-0.019066985991232598,5
833,39046,-13,-0.014270017799436019,5
834,39046,-12,-0.012665275273445076,5
835,39046,-11,-0.012648457098206833,5
836,39046,-10,-0.012789393589343945,5
837,39046,-9,-0.013224878294028386,5
838,39046,-8,-0.017328731515119954,5
839,39046,-7,-0.022588862300017352,5
840,39046,-6,-0.027324030405285527,5
841,39046,-5,-0.024300613225409863,5
842,39046,-4,-0.017350300978404933,5
843,39046,-3,-0.010649638936832417,5
844,39046,-2,-0.006747056457171751,5
845,39046,-1,-0.003183833685756099,5
846,39046,0,0.0,5
847,39046,1,0.0009231505770845416,5
848,39046,2,-0.003065797056881081,5
849,39046,3,-0.007660629600603741,5
850,39046,4,-0.011059350186660665,5
851,39046,5,-0.013027564253789948,5
852,39046,6,-0.012284575297155698,5
853,39046,7,-0.009577544661658522,5
854,39046,8,-0.005765611649527003,5
855,39046,9,-0.004313446582623115,5
856,39046,10,-0.006426489735953567,5
857,39046,11,-0.008387203639535911,5
858,39046,12,-0.009331938247471782,5
859,39046,13,-0.0065860803109337954,5
860,39046,14,-0.0017395917025577745,5
861,39046,15,0.006122490528734303,5
862,39046,16,0.013988303200915552,5
863,39046,17,0.0230214839869781,5
864,39046,18,0.02791808404559184,5
865,39046,19,0.030391465289405773,5
866,39046,20,0.028974098858934382,5
867,39046,21,0.027344459262836553,5
868,39046,22,0.026679110891505077,5
869,39046,23,0.027535994665765885,5
870,39046,24,0.028273296099642308,5
871,39157,-24,-0.09192719110687442,5
872,39157,-23,-0.08192010363996935,5
873,39157,-22,-0.07080094899224995,5
874,39157,-21,-0.05977028893835161,5
875,39157,-20,-0.049995008845560206,5
876,39157,-19,-0.04074602677295473,5
877,39157,-18,-0.0344186109562397,5
878,39157,-17,-0.03020801696648192,5
879,39157,-16,-0.029580762544973993,5
880,39157,-15,-0.029971698697248073,5
881,39157,-14,-0.03014264170080132,5
882,39157,-13,-0.029895046476618604,5
883,39157,-12,-0.03026204856863437,5
884,39157,-11,-0.031154150268288917,5
885,39157,-10,-0.029864900454241193,5
886,39157,-9,-0.02457268726961672,5
887,39157,-8,-0.015310111532968306,5
888,39157,-7,-0.006023529751331936,5
889,39157,-6,0.000439662089275572,5
890,39157,-5,0.00424863266392812,5
891,39157,-4,0.005860766908304171,5
892,39157,-3,0.006719720637145344,5
893,39157,-2,0.004744163062143159,5
894,39157,-1,0.0018100574052745343,5
895,39157,0,0.0,5
896,39157,1,-0.00045670175824774617,5
897,39157,2,0.002095624100386928,5
898,39157,3,0.004850394847404971,5
899,39157,4,0.006810009823324847,5
900,39157,5,0.006148382473375946,5
901,39157,6,0.0038080205779433387,5
902,39157,7,0.0024248270718583596,5
903,39157,8,0.0023688743684800785,5
904,39157,9,0.0053309864774362834,5
905,39157,10,0.010385941902804419,5
906,39157,11,0.017040380558606925,5
907,39157,12,0.022878336262069254,5
908,39157,13,0.02891826893067666,5
909,39157,14,0.032481483697675985,5
910,39157,15,0.03495747217363565,5
911,39157,16,0.03482670101549275,5
912,39157,17,0.034181864571402445,5
913,39157,18,0.03367273023627817,5
914,39157,19,0.034820257691067266,5
915,39157,20,0.036501887754486616,5
916,39157,21,0.036982013330619526,5
917,39157,22,0.037780804345741006,5
918,39157,23,0.03959267520357344,5
919,39157,24,0.043646752315601486,5
920,43054,-24,-0.22626823456939887,5
921,43054,-23,-0.22058330068546256,5
922,43054,-22,-0.21706602189392185,5
923,43054,-21,-0.21548887375854447,5
924,43054,-20,-0.21338459065294657,5
925,43054,-19,-0.20827468173284663,5
926,43054,-18,-0.19939714198318406,5
927,43054,-17,-0.18779711312913924,5
928,43054,-16,-0.17537658272020984,5
929,43054,-15,-0.16334654886418817,5
930,43054,-14,-0.1517372949796041,5
931,43054,-13,-0.13891635779773956,5
932,43054,-12,-0.12517065028040228,5
933,43054,-11,-0.11035911918542496,5
934,43054,-10,-0.09462064683468263,5
935,43054,-9,-0.08007065592453451,5
936,43054,-8,-0.07002461874125672,5
937,43054,-7,-0.06579878137205171,5
938,43054,-6,-0.06515702585304588,5
939,43054,-5,-0.06305708809686514,5
940,43054,-4,-0.05761058318107217,5
941,43054,-3,-0.04964620250191061,5
942,43054,-2,-0.037513772771750095,5
943,43054,-1,-0.02101576807194263,5
944,43054,0,0.0,5
945,43054,1,0.022186990337426594,5
946,43054,2,0.041616035947755495,5
947,43054,3,0.05629289556790553,5
948,43054,4,0.06341312779453893,5
949,43054,5,0.06409050618298587,5
950,43054,6,0.06085359866044833,5
951,43054,7,0.05846647926035189,5
952,43054,8,0.05776756115026096,5
953,43054,9,0.05810393657544104,5
954,43054,10,0.05712510255111205,5
955,43054,11,0.058593382215214616,5
956,43054,12,0.06210694837350452,5
957,43054,13,0.0684988992173512,5
958,43054,14,0.07527748117665815,5
959,43054,15,0.0821715015424374,5
960,43054,16,0.08860951942759634,5
961,43054,17,0.09336051760940478,5
962,43054,18,0.09701054445592235,5
963,43054,19,0.09932386679632473,5
964,43054,20,0.10072747501720088,5
965,43054,21,0.102049898326705,5
966,43054,22,0.1039088711801135,5
967,43054,23,0.10791976761210442,5
968,43054,24,0.1143856991458243,5
969,43130,-24,-0.24120184133580197,5
970,43130,-23,-0.2348519802617691,5
971,43130,-22,-0.22670979116480333,5
972,43130,-21,-0.21696825506121192,5
973,43130,-20,-0.20911664063561766,5
974,43130,-19,-0.19960297592394377,5
975,43130,-18,-0.1883277558885311,5
976,43130,-17,-0.1765377148849005,5
977,43130,-16,-0.16809532570618585,5
978,43130,-15,-0.16372114705990767,5
979,43130,-14,-0.15806247164343432,5
980,43130,-13,-0.1482274124403613,5
981,43130,-12,-0.13107651015198946,5
982,43130,-11,-0.11186035490770649,5
983,43130,-10,-0.09258718598666568,5
984,43130,-9,-0.07712195956546992,5
985,43130,-8,-0.06469248299619608,5
986,43130,-7,-0.05207568896351411,5
987,43130,-6,-0.03801852731646456,5
988,43130,-5,-0.023418912817532344,5
989,43130,-4,-0.010593340322611767,5
990,43130,-3,0.0012984257536555078,5
991,43130,-2,0.006927535082174074,5
992,43130,-1,0.006190650552665033,5
993,43130,0,0.0,5
994,43130,1,-0.002572335588679664,5
995,43130,2,-0.0009410588406062459,5
996,43130,3,0.0021964144811853713,5
997,43130,4,0.013106292749203519,5
998,43130,5,0.030568289792186575,5
999,43130,6,0.053638538126886105,5
1000,43130,7,0.0740094027432093,5
1001,43130,8,0.08837333448146119,5
1002,43130,9,0.10100248639027284,5
1003,43130,10,0.1058610671992497,5
1004,43130,11,0.10678828412910057,5
1005,43130,12,0.10239090767710338,5
1006,43130,13,0.09884477428494912,5
1007,43130,14,0.09599103524483717,5
1008,43130,15,0.09176833239035105,5
1009,43130,16,0.08556907454007785,5
1010,43130,17,0.08064615307862191,5
1011,43130,18,0.08093258165245096,5
1012,43130,19,0.08970308470626201,5
1013,43130,20,0.10271106557093468,5
1014,43130,21,0.11731207525323058,5
1015,43130,22,0.130217188565981,5
1016,43130,23,0.1403298335986353,5
1017,43130,24,0.1474180640776261,5
1018,43207,-24,-0.2682772076702971,5
1019,43207,-23,-0.25884152813172,5
1020,43207,-22,-0.2478544601626851,5
1021,43207,-21,-0.2353239579485699,5
1022,43207,-20,-0.22410169679349715,5
1023,43207,-19,-0.2136280201379268,5
1024,43207,-18,-0.20254242319936325,5
1025,43207,-17,-0.18981311272912826,5
1026,43207,-16,-0.18056770087021903,5
1027,43207,-15,-0.17527476041243767,5
1028,43207,-14,-0.17101652529063854,5
1029,43207,-13,-0.16150358218857583,5
1030,43207,-12,-0.14560225212953348,5
1031,43207,-11,-0.12665714260311098,5
1032,43207,-10,-0.106846119578449,5
1033,43207,-9,-0.08759633505691511,5
1034,43207,-8,-0.06786155276523616,5
1035,43207,-7,-0.04765824089007005,5
1036,43207,-6,-0.027506467202008267,5
1037,43207,-5,-0.010213215499151574,5
1038,43207,-4,0.0037771504645760954,5
1039,43207,-3,0.014549453789480893,5
1040,43207,-2,0.017355572395834785,5
1041,43207,-1,0.011367574763624688,5
1042,43207,0,0.0,5
1043,43207,1,-0.007177935866431539,5
1044,43207,2,-0.006763913336707006,5
1045,43207,3,-0.0016556685397450365,5
1046,43207,4,0.014561598495659921,5
1047,43207,5,0.03916261057108237,5
1048,43207,6,0.06606488394317615,5
1049,43207,7,0.08526365562445512,5
1050,43207,8,0.09643283763183526,5
1051,43207,9,0.10506455210340455,5
1052,43207,10,0.10898771388972647,5
1053,43207,11,0.10855196754039405,5
1054,43207,12,0.10527310640418755,5
1055,43207,13,0.10259710338413583,5
1056,43207,14,0.10057418068790831,5
1057,43207,15,0.09720488180382922,5
1058,43207,16,0.09325594404901132,5
1059,43207,17,0.09248168714548406,5
1060,43207,18,0.09533073689918262,5
1061,43207,19,0.10300958491115679,5
1062,43207,20,0.11388106355902394,5
1063,43207,21,0.12447438227946499,5
1064,43207,22,0.13370240467970795,5
1065,43207,23,0.14096316501288547,5
1066,43207,24,0.14748151251481723,5
1067,44481,-24,-0.13195159809737725,5
1068,44481,-23,-0.12369620146873288,5
1069,44481,-22,-0.11677838103640888,5
1070,44481,-21,-0.11326179173566828,5
1071,44481,-20,-0.11225859434538314,5
1072,44481,-19,-0.1091332889540901,5
1073,44481,-18,-0.1011007381434272,5
1074,44481,-17,-0.08967737214063831,5
1075,44481,-16,-0.07890000532304561,5
1076,44481,-15,-0.07006117168775247,5
1077,44481,-14,-0.06334333254306834,5
1078,44481,-13,-0.05838541342241719,5
1079,44481,-12,-0.05577532382552057,5
1080,44481,-11,-0.053337206237955216,5
1081,44481,-10,-0.05122058435007233,5
1082,44481,-9,-0.04627520180470555,5
1083,44481,-8,-0.03987281283326105,5
1084,44481,-7,-0.03334609898686729,5
1085,44481,-6,-0.03009067047857634,5
1086,44481,-5,-0.02837119830076986,5
1087,44481,-4,-0.02593926855338431,5
1088,44481,-3,-0.02188330967496661,5
1089,44481,-2,-0.0143881619538071,5
1090,44481,-1,-0.00678838381786342,5
1091,44481,0,0.0,5
1092,44481,1,0.002983714774727275,5
1093,44481,2,0.005648060564336532,5
1094,44481,3,0.009900808586179722,5
1095,44481,4,0.014285199695227036,5
1096,44481,5,0.018373846273795992,5
1097,44481,6,0.02147856683434135,5
1098,44481,7,0.024439539880825478,5
1099,44481,8,0.02725100228235533,5
1100,44481,9,0.03111994437650445,5
1101,44481,10,0.03656500896870192,5
1102,46552,-24,-0.16157462832848885,5
1103,46552,-23,-0.14394723318240601,5
1104,46552,-22,-0.12390342765975859,5
1105,46552,-21,-0.10315106608623274,5
1106,46552,-20,-0.08618209358192175,5
1107,46552,-19,-0.07105776311684124,5
1108,46552,-18,-0.06445596063237317,5
1109,46552,-17,-0.06349863632737004,5
1110,46552,-16,-0.06810070402699502,5
1111,46552,-15,-0.07119265251964393,5
1112,46552,-14,-0.07251850518815495,5
1113,46552,-13,-0.07255478553357123,5
1114,46552,-12,-0.07372448088208224,5
1115,46552,-11,-0.07207647352907606,5
1116,46552,-10,-0.06686205973122554,5
1117,46552,-9,-0.056843002633806,5
1118,46552,-8,-0.04588967592381863,5
1119,46552,-7,-0.03382913422349674,5
1120,46552,-6,-0.023160439036862,5
1121,46552,-5,-0.012376876498536405,5
1122,46552,-4,-0.004095487226067007,5
1123,46552,-3,0.0001085379435831868,5
1124,46552,-2,0.000657044517704719,5
1125,46552,-1,-0.0013025596189720546,5
1126,46552,0,0.0,5
1127,46552,1,0.0039736214543907526,5
1128,46552,2,0.012563674562882099,5
1129,46552,3,0.022873393594204927,5
1130,46552,4,0.03233987836337384,5
1131,46552,5,0.038231141759965934,5
1132,46552,6,0.041041233969723125,5
1133,46552,7,0.042782900556149174,5
1134,46552,8,0.04549477617036004,5
1135,46552,9,0.04993876753791504,5
1136,46552,10,0.05505287034998076,5
1137,46552,11,0.06174892869307662,5
1138,46552,12,0.06867615857666784,5
1139,46552,13,0.0754274131507362,5
1140,46552,14,0.07866538639977101,5
1141,46552,15,0.07923480536522512,5
1142,46552,16,0.07882852210573113,5
1143,46552,17,0.07946889997512904,5
1144,46552,18,0.08360047577273697,5
1145,46552,19,0.08858010541800247,5
1146,46552,20,0.09495951014644888,5
1147,46552,21,0.09995290582648622,5
1148,46552,22,0.10569887854731874,5
1149,46552,23,0.11141034759328114,5
1150,46552,24,0.11780744989307834,5
1151,46806,-24,-0.1850711884999086,5
1152,46806,-23,-0.16740575531439178,5
1153,46806,-22,-0.15541592778438656,5
1154,46806,-21,-0.14335012635455407,5
1155,46806,-20,-0.1354984560477913,5
1156,46806,-19,-0.13196326882978154,5
1157,46806,-18,-0.13218423546367256,5
1158,46806,-17,-0.13280019382158664,5
1159,46806,-16,-0.13145990499829452,5
1160,46806,-15,-0.12946371091866418,5
1161,46806,-14,-0.1282488545850839,5
1162,46806,-13,-0.12221624296879305,5
1163,46806,-12,-0.11220965256832009,5
1164,46806,-11,-0.09756680210217042,5
1165,46806,-10,-0.08285851111008888,5
1166,46806,-9,-0.0693811354357667,5
1167,46806,-8,-0.0573807039641153,5
1168,46806,-7,-0.04763829204384216,5
1169,46806,-6,-0.03980768246660702,5
1170,46806,-5,-0.03450770356040209,5
1171,46806,-4,-0.030455727744588046,5
1172,46806,-3,-0.027345814723193484,5
1173,46806,-2,-0.020923241154984496,5
1174,46806,-1,-0.012445534372109535,5
1175,46806,0,0.0,5
1176,46806,1,0.013633675931471245,5
1177,46806,2,0.026450982933713972,5
1178,46806,3,0.03593804625582884,5
1179,46806,4,0.04108974271646524,5
1180,46806,5,0.04427141148330769,5
1181,46806,6,0.04506950069207072,5
1182,46806,7,0.04650198750798253,5
1183,46806,8,0.04846431195753169,5
1184,46806,9,0.053660495584338365,5
1185,46806,10,0.0596758222829223,5
1186,46806,11,0.06503213037032118,5
1187,46806,12,0.06872734459331369,5
1188,46806,13,0.0701068027426203,5
1189,46806,14,0.07168438456395414,5
1190,46806,15,0.07207406212794928,5
1191,46806,16,0.0735454153630755,5
1192,46806,17,0.07391894604254787,5
1193,46806,18,0.07530936460748201,5
1194,46806,19,0.0767721613550485,5
1195,46806,20,0.07989446253614503,5
1196,46806,21,0.08484500828771431,5
1197,46806,22,0.09107852077160601,5
1198,46806,23,0.09789062813708468,5
1199,46806,24,0.10126738977326824,5
1200,47130,-24,-0.11679968314544134,5
1201,47130,-23,-0.10133897041427567,5
1202,47130,-22,-0.08520024721867933,5
1203,47130,-21,-0.07082833250840323,5
1204,47130,-20,-0.05853091602902296,5
1205,47130,-19,-0.04667994031995093,5
1206,47130,-18,-0.0420534011993805,5
1207,47130,-17,-0.04435251926609958,5
1208,47130,-16,-0.053331265366806234,5
1209,47130,-15,-0.06044869872136864,5
1210,47130,-14,-0.06458003297117329,5
1211,47130,-13,-0.06626009046259007,5
1212,47130,-12,-0.06956083958212034,5
1213,47130,-11,-0.07051629159528297,5
1214,47130,-10,-0.06634036594320421,5
1215,47130,-9,-0.05555315095175217,5
1216,47130,-8,-0.04227391676261796,5
1217,47130,-7,-0.030880675462752548,5
1218,47130,-6,-0.022698951010229607,5
1219,47130,-5,-0.01615629430177279,5
1220,47130,-4,-0.01099865093543535,5
1221,47130,-3,-0.006895544668909537,5
1222,47130,-2,-0.004203901915035146,5
1223,47130,-1,-0.0017329194898564992,5
1224,47130,0,0.0,5
1225,47130,1,0.0029608102115258107,5
1226,47130,2,0.00889246091494691,5
1227,47130,3,0.017203798288135275,5
1228,47130,4,0.024486851453288237,5
1229,47130,5,0.030172996785528382,5
1230,47130,6,0.03475953498764177,5
1231,47130,7,0.03899823773932809,5
1232,47130,8,0.04039366611027902,5
1233,47130,9,0.04159153143921799,5
1234,47130,10,0.042813765500855895,5
1235,47130,11,0.048881945328321665,5
1236,47130,12,0.05634725867226642,5
1237,47130,13,0.06401360853827356,5
1238,47130,14,0.06727581689447674,5
1239,47130,15,0.06840043559046834,5
1240,47130,16,0.06850591463114988,5
1241,47130,17,0.06850464933640694,5
1242,47130,18,0.06843931825242926,5
1243,47130,19,0.06734918505185697,5
1244,47130,20,0.06719584699949763,5
1245,47130,21,0.06742430058222659,5
1246,47130,22,0.07042516868103092,5
1247,47130,23,0.07516028404070844,5
1248,47130,24,0.08220417397753828,5
1249,50061,-24,-0.11556743087637748,5
1250,50061,-23,-0.11138803964954605,5
1251,50061,-22,-0.10674966726678932,5
1252,50061,-21,-0.10076889616109916,5
1253,50061,-20,-0.09576076233707517,5
1254,50061,-19,-0.09114232753859071,5
1255,50061,-18,-0.08636232766042688,5
1256,50061,-17,-0.0806223696202892,5
1257,50061,-16,-0.07612980842246131,5
1258,50061,-15,-0.07229889676573364,5
1259,50061,-14,-0.06815973815649023,5
1260,50061,-13,-0.06273683321112315,5
1261,50061,-12,-0.058667400309432335,5
1262,50061,-11,-0.056235332126297874,5
1263,50061,-10,-0.05299107395139409,5
1264,50061,-9,-0.04719345305498237,5
1265,50061,-8,-0.03919844649412276,5
1266,50061,-7,-0.03422327914199776,5
1267,50061,-6,-0.0299626971137112,5
1268,50061,-5,-0.026230087355853728,5
1269,50061,-4,-0.019585351144434427,5
1270,50061,-3,-0.014272597177082957,5
1271,50061,-2,-0.008941247148188225,5
1272,50061,-1,-0.005117435619489541,5
1273,50061,0,0.0,5
1274,50061,1,0.004931322902411495,5
1275,50061,2,0.010162144191763289,5
1276,50061,3,0.016266018875832344,5
1277,50061,4,0.02327528065554745,5
1278,50061,5,0.028168548039259632,5
1279,50061,6,0.03130940098210182,5
1280,50061,7,0.032726347652331,5
1281,50061,8,0.034685394992550654,5
1282,50061,9,0.03618581374842407,5
1283,50061,10,0.03779572377565401,5
1284,50061,11,0.042844153773217285,5
1285,50061,12,0.04868231026487706,5
1286,50061,13,0.05346035297100329,5
1287,50061,14,0.05367775320127777,5
1288,50061,15,0.053373037181243886,5
1289,50061,16,0.05486165673802503,5
1290,50061,17,0.05714547568319652,5
1291,50061,18,0.059487471690850315,5
1292,50061,19,0.06072840728246369,5
1293,50061,20,0.06448382357177351,5
1294,50061,21,0.06998197254793545,5
1295,50061,22,0.08041304423160725,5
1296,50061,23,0.09295116510683954,5
1297,50061,24,0.10596345860663803,5
1298,51503,-24,-0.22280157988939814,5
1299,51503,-23,-0.2104302065934885,5
1300,51503,-22,-0.19739734776293147,5
1301,51503,-21,-0.1857360154693321,5
1302,51503,-20,-0.1770318717797558,5
1303,51503,-19,-0.16909065308704144,5
1304,51503,-18,-0.16052116560257446,5
1305,51503,-17,-0.15099678827303187,5
1306,51503,-16,-0.13925497726766983,5
1307,51503,-15,-0.1267980322988894,5
1308,51503,-14,-0.11563828967808902,5
1309,51503,-13,-0.10828860488463085,5
1310,51503,-12,-0.10565705299267023,5
1311,51503,-11,-0.10613057729931015,5
1312,51503,-10,-0.10640372255922159,5
1313,51503,-9,-0.10371577013683116,5
1314,51503,-8,-0.09839039214929315,5
1315,51503,-7,-0.08863909143993531,5
1316,51503,-6,-0.07685057211770711,5
1317,51503,-5,-0.061488472973595165,5
1318,51503,-4,-0.04431920915197196,5
1319,51503,-3,-0.025626390143637323,5
1320,51503,-2,-0.009606473630052648,5
1321,51503,-1,-0.0010715876610262853,5
1322,51503,0,0.0,5
1323,51503,1,-0.004041625396296311,5
1324,51503,2,-0.006724410266028258,5
1325,51503,3,-0.007347363382711691,5
1326,51503,4,-0.0063546258400077,5
1327,51503,5,-0.00738558130978646,5
1328,51503,6,-0.007457023175894406,5
1329,51503,7,-0.00467277851617709,5
1330,51503,8,0.0014205232282428425,5
1331,51503,9,0.008400849047706771,5
1332,51503,10,0.0152995368459937,5
1333,51503,11,0.020141094771648937,5
1334,51503,12,0.02385236844558669,5
1335,51503,13,0.02476885807469422,5
1336,51503,14,0.025529365145961335,5
1337,51503,15,0.025217570779522802,5
1338,51503,16,0.024886782803656617,5
1339,51503,17,0.026368573188200982,5
1340,51503,18,0.03036131358457723,5
1341,51503,19,0.037575048304021405,5
1342,51503,20,0.04511440526218493,5
1343,51503,21,0.05149896119652162,5
1344,51503,22,0.05510561210793021,5
1345,51503,23,0.056995001335241116,5
1346,51503,24,0.05853242389875675,5
1347,52228,-24,-0.058754460544196974,5
1348,52228,-23,-0.06088719351351877,5
1349,52228,-22,-0.06241439957331707,5
1350,52228,-21,-0.061695331721073644,5
1351,52228,-20,-0.05804477786899156,5
1352,52228,-19,-0.05340359565381654,5
1353,52228,-18,-0.048581028792368385,5
1354,52228,-17,-0.044239511217778825,5
1355,52228,-16,-0.041061913857019405,5
1356,52228,-15,-0.038578342053909864,5
1357,52228,-14,-0.03709411639690323,5
1358,52228,-13,-0.03731819802630696,5
1359,52228,-12,-0.039099078020732494,5
1360,52228,-11,-0.04019504815009043,5
1361,52228,-10,-0.039047850688772104,5
1362,52228,-9,-0.03378242704606969,5
1363,52228,-8,-0.02754786091672621,5
1364,52228,-7,-0.021164084787333337,5
1365,52228,-6,-0.017325802237313326,5
1366,52228,-5,-0.014889685245643491,5
1367,52228,-4,-0.012845429578786139,5
1368,52228,-3,-0.010689453194258647,5
1369,52228,-2,-0.007815066140602766,5
1370,52228,-1,-0.004319411346286018,5
1371,52228,0,0.0,5
1372,52228,1,0.00413425472467388,5
1373,52228,2,0.006593611559448575,5
1374,52228,3,0.006884584071431022,5
1375,52228,4,0.00661568742470422,5
1376,52228,5,0.006190672938229014,5
1377,52228,6,0.006841695121072888,5
1378,52228,7,0.009303558900983333,5
1379,52228,8,0.013222951937083848,5
1380,52228,9,0.01776147498314664,5
1381,52228,10,0.021280778743618712,5
1382,52228,11,0.025574242990180095,5
1383,52228,12,0.030835371349823858,5
1384,52228,13,0.036389211274721237,5
1385,52228,14,0.040721634830956435,5
1386,52228,15,0.04365045422588949,5
1387,52228,16,0.045729462490561444,5
1388,52228,17,0.04725868950298242,5
1389,52228,18,0.04984136416826566,5
1390,52228,19,0.053090619044747454,5
1391,52404,-24,-0.10125734778264643,5
1392,52404,-23,-0.08553617711275692,5
1393,52404,-22,-0.07086832639037546,5
1394,52404,-21,-0.06205285716372373,5
1395,52404,-20,-0.0592821079583576,5
1396,52404,-19,-0.06058234168871905,5
1397,52404,-18,-0.06083397810566389,5
1398,52404,-17,-0.06021695813548753,5
1399,52404,-16,-0.060014521498618835,5
1400,52404,-15,-0.062145468314356835,5
1401,52404,-14,-0.06415524500400345,5
1402,52404,-13,-0.06290117121103833,5
1403,52404,-12,-0.0563469071965077,5
1404,52404,-11,-0.047285721135029136,5
1405,52404,-10,-0.03907838417019356,5
1406,52404,-9,-0.03314305856448385,5
1407,52404,-8,-0.028207496307532765,5
1408,52404,-7,-0.023867749803509853,5
1409,52404,-6,-0.0202123076825945,5
1410,52404,-5,-0.018449745081572287,5
1411,52404,-4,-0.018791064406829604,5
1412,52404,-3,-0.01952101746920114,5
1413,52404,-2,-0.01713899182996421,5
1414,52404,-1,-0.009760733689966017,5
1415,52404,0,0.0,5
1416,52404,1,0.007848706346737089,5
1417,52404,2,0.01169394035154916,5
1418,52404,3,0.012156245955948108,5
1419,52404,4,0.011315411016373744,5
1420,52404,5,0.010747338620868874,5
1421,52404,6,0.012486433529991814,5
1422,52404,7,0.017797965103605762,5
1423,52404,8,0.026531095138959414,5
1424,52404,9,0.03500056698187386,5
1425,52404,10,0.04137115440074339,5
1426,52404,11,0.04305275022335735,5
1427,52404,12,0.04237136033470854,5
1428,52404,13,0.0413652763707848,5
1429,52404,14,0.04185061050055516,5
1430,52404,15,0.04592081246954756,5
1431,52404,16,0.05137691662976174,5
1432,52404,17,0.05761582587770917,5
1433,52404,18,0.0616161122558669,5
1434,52404,19,0.06474284995926212,5
1435,52404,20,0.06875503344675948,5
1436,52404,21,0.07511418304076152,5
1437,52404,22,0.08221454844364082,5
1438,52404,23,0.0897591609460914,5
1439,52404,24,0.09540630743747691,5
1440,53403,-24,-0.14339458613009307,5
1441,53403,-23,-0.130558774959124,5
1442,53403,-22,-0.1221805301598355,5
1443,53403,-21,-0.11818837274979295,5
1444,53403,-20,-0.11599119858123963,5
1445,53403,-19,-0.11368174839038617,5
1446,53403,-18,-0.111275542584848,5
1447,53403,-17,-0.10603312478032904,5
1448,53403,-16,-0.09796803822825702,5
1449,53403,-15,-0.08612048108232173,5
1450,53403,-14,-0.07178156006431884,5
1451,53403,-13,-0.0573765577346812,5
1452,53403,-12,-0.04378456857880373,5
1453,53403,-11,-0.03678791377179032,5
1454,53403,-10,-0.036892506282358184,5
1455,53403,-9,-0.04230790751354796,5
1456,53403,-8,-0.04768499199162228,5
1457,53403,-7,-0.04990128905894089,5
1458,53403,-6,-0.0491505597025661,5
1459,53403,-5,-0.0453399935970598,5
1460,53403,-4,-0.04003842601060761,5
1461,53403,-3,-0.03142369572232049,5
1462,53403,-2,-0.021199109705982266,5
1463,53403,-1,-0.009053948777437527,5
1464,53403,0,0.0,5
1465,53403,1,0.006288189019528901,5
1466,53403,2,0.011313152599417365,5
1467,53403,3,0.01722594951086869,5
1468,53403,4,0.022687607192588288,5
1469,53403,5,0.02649684397699197,5
1470,53403,6,0.027254918826132624,5
1471,53403,7,0.029709262692566085,5
1472,53403,8,0.0350354125303312,5
1473,53403,9,0.04491961096463548,5
1474,53403,10,0.05581847501033828,5
1475,53403,11,0.06395403736065326,5
1476,53403,12,0.07024843786392942,5
1477,53403,13,0.07449358619863204,5
1478,53403,14,0.0788843736330577,5
1479,53403,15,0.08259587362495288,5
1480,53403,16,0.08685996712725733,5
1481,53403,17,0.0920453555530937,5
1482,53403,18,0.09781870992477337,5
1483,53403,19,0.10426584891986294,5
1484,53403,20,0.11068719349054952,5
1485,53403,21,0.11660974079065696,5
1486,53403,22,0.12202424972031096,5
1487,53403,23,0.12611812767416913,5
